"loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","purpose","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","default","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
32000,36,11.48,1054.93,2,"RENT",93000,"Not Verified","credit_card",23.19,0,680,2,0,86,21,1,15387,32,634,630,0,0,0,0,0,15,2815,0,0,44,113,1,1,0,8,0,2,0,0,4,5,27,0,4,100,1,0,96563,24300,60463,"no",2,5,0,2,8,5112,50,0,0,4,56,0,3,54
6000,36,11.48,197.8,2,"MORTGAGE",29500,"Source Verified","debt_consolidation",13.89,0,675,0,0,0,10,0,11586,11,709,705,0,0,0,0,0,0,14453,0,0,0,63,15,15,1,19,0,15,0,0,4,0,10,0,0,100,0,0,142204,10900,0,"no",0,0,0,0,2,4741,75,0,0,0,91.3,0,5,70
35000,60,17.27,874.93,3,"MORTGAGE",126000,"Source Verified","debt_consolidation",18.33,0,695,0,0,0,23,0,19359,32,724,720,0,0,0,0,0,5,12078,0,0,127,141,1,1,2,1,0,14,0,0,5,15,15,0,2,100,0,0,311934,28200,105155,"no",2,13,1,3,1,7255,73,1,1,0,68.6,0,0,78
25000,60,10.64,539.09,2,"MORTGAGE",105000,"Source Verified","debt_consolidation",28.91,0,695,0,0,0,16,0,27345,39,594,590,0,0,0,0,0,12,28372,0,0,135,125,21,9,2,21,0,10,0,0,5,19,17,0,2,100,0,0,465929,34700,119445,"yes",0,3,1,3,1,8757,64,0,1,5,72.8,0,3,82
6000,36,9.76,192.93,2,"RENT",35000,"Source Verified","credit_card",5.32,0,675,0,42,0,4,0,5470,10,694,690,0,0,0,0,0,52,1368,0,0,98,111,9,9,0,9,42,9,42,0,3,3,7,0,1,90,0,0,10300,6900,0,"no",0,0,0,0,1,2669,53,0,0,1,67,0,7,74
15000,36,16.59,531.74,3,"MORTGAGE",80000,"Verified","debt_consolidation",19.92,0,670,2,0,0,13,0,14215,24,509,505,0,0,0,0,0,5,9113,0,0,108,60,20,5,2,20,0,2,0,0,4,14,8,0,3,100,0,0,128108,8800,52722,"yes",3,4,3,5,3,3808,92,2,10,4,99.2,0,2,93
4000,36,11.99,132.84,1,"RENT",30000,"Verified","debt_consolidation",31.28,0,665,0,25,0,13,0,9747,25,719,715,0,34,0,0,0,14,1462,0,0,113,217,8,8,0,24,33,14,25,4,1,9,16,0,1,60,0,0,29529,2000,14029,"no",0,4,0,1,4,2025,59,0,1,0,101.2,0,7,56
30000,36,7.49,933.05,0,"MORTGAGE",140000,"Source Verified","credit_card",15.16,0,705,0,0,0,12,0,40164,26,754,750,0,0,0,0,0,29,13620,0,0,129,179,27,27,2,27,0,4,0,0,4,8,16,0,0,100,0,0,211346,25200,44356,"no",0,2,0,0,0,5375,49,0,6,3,62.6,0,10,22
35000,36,18.99,1282.79,4,"MORTGAGE",123238,"Verified","debt_consolidation",27.26,0,685,2,40,0,18,0,29686,34,619,615,0,0,0,0,129,3,18872,0,0,267,209,1,1,3,1,40,3,40,0,6,16,15,0,6,94.1,0,0,362936,36000,96091,"yes",3,6,3,5,3,11673,77,0,0,4,71.8,0,10,80
10000,36,13.44,339.07,1,"OWN",108000,"Verified","credit_card",28.43,0,715,1,0,0,7,0,54028,20,714,710,0,0,0,0,0,3,40598,0,0,133,186,81,3,3,124,0,0,0,0,2,7,10,0,1,100,0,0,309166,21000,78600,"no",1,3,1,2,0,14185,89,2,3,1,98.3,0,4,79
35000,60,17.57,880.61,3,"MORTGAGE",156500,"Source Verified","other",0.44,0,785,0,0,0,12,0,922,19,774,770,0,0,0,0,0,78,77,0,0,78,102,2,2,1,10,0,4,0,0,3,1,17,0,5,100,0,0,87600,83000,0,"no",1,0,0,0,4,852,1,3,0,6,1.1,0,4,71
3600,36,9.17,114.77,2,"MORTGAGE",140000,"Not Verified","home_improvement",23.89,0,730,0,0,0,10,0,29171,21,709,705,0,0,0,0,0,15,72069,0,0,169,211,1,1,8,123,0,9,0,0,3,4,8,0,4,100,0,0,787863,22800,80083,"no",1,2,0,1,2,12637,44,1,0,4,75.4,0,4,20
24000,36,6.49,735.47,0,"MORTGAGE",155000,"Source Verified","credit_card",27.15,0,695,1,0,0,25,0,68320,48,694,690,0,0,0,0,0,5,16604,0,0,266,249,6,5,3,78,0,6,0,0,9,14,31,0,2,100,0,0,461029,86700,106129,"no",2,3,1,2,1,19669,66,0,4,1,71,0,10,105
12000,36,9.17,382.55,2,"RENT",50000,"Verified","debt_consolidation",33.94,0,675,0,0,77,14,1,18694,22,694,690,0,73,0,0,0,11,3117,0,0,70,203,3,3,0,3,0,8,0,0,5,6,14,0,5,95,1,0,82038,28350,43788,"no",2,2,1,1,5,5123,49,0,0,1,54,0,10,57
10000,60,11.99,222.4,1,"MORTGAGE",120000,"Source Verified","credit_card",15.42,5,665,0,15,0,11,0,92263,27,704,700,1,15,0,0,139,5,38987,0,0,131,169,38,5,1,38,15,5,15,0,2,8,18,2,1,74.1,0,0,468286,27200,64186,"no",1,2,1,2,0,9895,72,3,4,3,46.6,0,7,96
5000,36,9.17,159.4,2,"OWN",50000,"Source Verified","other",9.58,0,660,0,0,0,7,0,6824,20,684,680,0,0,0,0,1067,62,2512,0,0,88,433,2,2,0,161,0,9,0,0,0,4,16,0,2,100,0,0,34715,3100,15415,"yes",1,2,0,0,2,0,51,0,2,2,0,0,10,70
8000,36,11.99,265.68,1,"MORTGAGE",65000,"Source Verified","major_purchase",7.7,1,680,0,21,0,9,0,3448,19,689,685,0,0,0,0,0,16,13760,0,0,125,60,11,11,1,11,0,10,0,0,2,8,10,0,1,94.7,0,0,129224,3200,14674,"no",0,1,0,3,1,2211,55,4,1,1,80.2,0,10,75
5600,36,9.8,180.18,2,"MORTGAGE",38110,"Not Verified","credit_card",7.59,1,675,0,7,55,11,1,5361,17,724,720,0,34,0,0,0,0,581,0,0,0,233,8,8,1,8,6,0,6,0,7,0,15,0,3,82,1,0,25417,20900,0,"no",0,0,0,0,4,1801,22,0,0,3,21,0,5,0
1500,36,15.41,52.3,3,"MORTGAGE",56000,"Source Verified","major_purchase",19.37,0,660,1,77,67,20,1,11817,24,669,665,0,83,0,0,0,13,5772,0,0,152,112,5,5,2,5,83,3,83,1,7,4,18,0,5,91.7,0,0,162952,9300,19383,"no",1,2,0,2,10,1976,71,4,0,4,65.2,0,5,82
6400,36,16.99,228.15,3,"RENT",42000,"Source Verified","debt_consolidation",5.26,0,670,2,0,0,4,0,3997,4,509,505,0,0,0,0,0,0,999,0,0,0,90,6,6,0,15,0,2,0,0,2,0,4,0,1,100,0,0,4800,2800,0,"yes",1,0,0,0,3,1332,83,0,0,3,91.5,0,10,95
5000,36,9.17,159.4,2,"RENT",35000,"Not Verified","debt_consolidation",18,0,700,0,0,0,6,0,1551,6,514,510,0,0,0,0,0,17,3530,0,0,40,36,26,17,0,26,0,2,0,0,3,2,3,0,0,100,0,0,28837,2200,23998,"yes",0,2,0,1,0,928,73,3,0,3,70.5,0,2,79
35000,36,11.99,1162.34,1,"OWN",150000,"Source Verified","credit_card",6.39,1,665,2,21,0,11,0,62709,30,714,710,0,0,0,0,0,40,48234,0,0,128,150,6,6,5,11,0,1,21,0,4,7,17,0,5,96.7,0,0,549300,107000,0,"no",1,0,0,0,4,22920,50,1,2,6,57.2,0,10,57
20000,36,11.99,664.2,1,"OWN",78000,"Source Verified","credit_card",12.61,0,710,2,70,0,17,0,19371,38,599,595,0,70,0,0,0,5,27441,0,0,22,204,2,2,2,11,72,1,72,2,3,3,32,0,5,89.5,0,0,409262,34500,13462,"yes",3,2,1,3,5,7230,44,2,0,4,46.6,0,3,55
3000,36,9.17,95.64,2,"RENT",61000,"Source Verified","debt_consolidation",13.9,0,690,1,47,0,9,0,6151,22,694,690,0,47,0,0,0,8,2633,0,0,129,143,3,3,0,3,0,3,0,2,5,7,15,0,2,90.9,0,0,42782,13400,27682,"no",1,3,1,1,2,1645,55,0,3,2,40.6,0,8,63
10000,36,7.26,309.97,0,"RENT",60000,"Source Verified","credit_card",9.58,0,695,0,31,0,5,0,10337,15,699,695,0,31,0,0,0,7,3957,0,0,127,436,7,7,3,7,0,11,0,2,3,3,7,0,3,86.7,0,0,31341,14800,15141,"no",0,1,1,1,2,6605,63,0,0,1,69.2,0,4,62
8000,36,9.8,257.39,2,"OWN",80000,"Source Verified","debt_consolidation",22.08,0,700,1,63,0,16,0,12513,39,534,530,0,0,0,0,0,8,3185,0,0,145,127,15,8,0,15,64,3,64,0,4,21,18,0,1,97.1,0,0,90378,16500,55978,"yes",0,4,1,3,3,4950,56,0,0,1,69.3,0,0,69
18000,60,11.99,400.31,1,"MORTGAGE",120000,"Not Verified","credit_card",19.46,0,680,1,60,56,12,1,12040,46,739,735,0,69,0,0,0,8,7481,0,0,157,330,1,1,5,12,0,1,0,1,5,18,21,0,4,92.9,1,0,109886,10800,93886,"no",1,4,1,4,4,3437,79,0,2,4,79.3,0,2,81
15000,36,10.64,488.53,2,"MORTGAGE",75000,"Source Verified","debt_consolidation",31.67,0,690,0,28,90,15,1,24932,32,679,675,0,69,0,0,108,1,5499,0,0,109,221,8,1,0,29,31,1,31,1,6,12,19,0,3,90.6,0,1,92914,26700,59314,"no",2,3,2,3,2,12209,89,2,8,4,86.7,0,10,97
2500,36,15.41,87.17,3,"MORTGAGE",43000,"Verified","other",32.91,0,700,1,0,0,9,0,15905,18,549,545,0,0,0,0,0,4,23188,0,0,118,194,0,0,2,44,0,1,0,0,2,9,7,0,2,100,0,0,200557,3500,43957,"no",2,2,1,1,1,2662,80,2,5,2,76.9,0,10,78
4600,36,12.59,154.09,1,"RENT",96000,"Source Verified","other",7.45,0,700,1,0,59,3,3,1333,17,734,730,0,0,0,0,0,16,12114,0,0,159,248,5,5,3,5,0,5,0,0,1,7,7,0,1,100,3,0,45799,3000,39299,"no",1,0,0,1,1,1333,21,0,3,1,44.4,0,5,80
18000,60,13.99,418.74,1,"MORTGAGE",105000,"Source Verified","credit_card",20.39,0,700,0,70,0,10,0,45629,21,709,705,0,70,0,0,0,9,15087,0,0,169,238,28,9,4,28,70,9,70,1,4,5,12,0,1,95.2,0,0,212275,80200,61336,"no",0,2,1,1,0,16671,54,2,2,4,56.9,0,2,57
18000,60,9.76,380.33,2,"MORTGAGE",50000,"Not Verified","home_improvement",9.82,0,740,0,0,0,4,0,4792,7,624,620,0,0,0,0,0,14,30697,0,0,139,49,7,7,2,7,0,0,0,0,2,3,2,0,1,100,0,0,156927,11000,10927,"no",0,1,0,1,1,4129,59,0,0,0,43.6,0,10,75
21425,36,18.99,785.25,4,"OWN",67000,"Not Verified","small_business",6.66,0,670,3,61,61,21,1,6906,47,639,635,0,61,0,0,0,0,345,0,0,0,279,0,0,1,0,0,1,61,2,5,0,43,0,6,94.7,1,0,23100,14500,0,"no",4,0,0,0,12,1881,30,1,0,5,29.2,0,10,85
8400,36,13.67,285.75,1,"RENT",25000,"Source Verified","debt_consolidation",36.49,0,685,0,0,0,9,0,5025,23,704,700,0,0,0,0,0,17,8096,0,0,88,137,1,1,0,23,0,9,0,0,2,17,6,0,1,100,0,0,103582,27000,70782,"no",1,4,0,1,2,1933,70,0,0,1,7.8,0,0,96
4000,36,7.26,123.99,0,"RENT",48000,"Verified","debt_consolidation",14.68,0,725,0,0,0,7,0,3762,13,804,800,0,0,0,0,0,13,3166,0,0,36,57,15,13,0,20,0,14,0,0,3,6,7,0,0,100,0,0,35935,6800,22635,"no",0,2,0,3,2,1520,62,8,2,0,54.2,0,5,81
3000,36,11.48,98.9,2,"MORTGAGE",62000,"Source Verified","medical",25.9,1,685,1,10,0,12,0,24904,37,579,575,0,0,0,0,0,2,12216,0,0,192,315,26,2,2,148,0,5,10,0,1,21,14,0,1,97.3,0,0,169638,3500,26749,"yes",1,4,1,4,0,3433,76,0,21,1,98.1,0,0,61
10000,36,7.91,312.95,0,"MORTGAGE",1e+05,"Not Verified","debt_consolidation",8.95,0,795,0,0,0,15,0,1753,27,779,775,0,0,0,0,0,8,10774,0,0,53,160,12,8,1,12,0,14,0,0,1,6,20,0,2,100,0,0,213018,21400,54968,"no",0,2,1,4,5,239,49,2,5,0,1.1,0,10,87
14000,36,11.22,459.81,2,"RENT",89000,"Verified","debt_consolidation",11.66,0,670,0,69,25,5,1,12859,15,679,675,0,69,0,0,0,6,5844,0,0,156,209,33,6,0,33,69,12,69,1,4,3,12,0,1,93.3,0,1,40500,22500,18000,"no",1,1,1,2,0,5563,72,0,0,1,57.2,0,9,91
24000,60,12.88,544.61,1,"RENT",57000,"Not Verified","credit_card",8.24,0,670,0,57,54,15,1,11403,47,679,675,0,58,0,0,0,0,815,0,0,0,364,1,1,0,3,57,16,57,2,8,0,45,0,3,93.9,1,0,23300,18800,0,"no",3,0,0,0,10,4278,49,0,0,0,60.7,0,8,71
21000,60,13.44,482.56,1,"MORTGAGE",75000,"Not Verified","debt_consolidation",21.56,0,675,0,37,60,25,1,14236,52,584,580,0,37,0,0,1376,3,5699,0,0,130,133,1,1,1,1,0,5,0,1,7,28,23,0,7,92.3,0,1,167386,22200,54786,"yes",6,7,3,4,6,2532,64,2,1,3,38.8,0,2,81
6250,36,13.67,212.61,1,"MORTGAGE",40523,"Verified","credit_card",34.75,0,660,2,26,84,15,1,9207,25,704,700,1,0,0,0,468,9,21418,0,0,296,66,2,2,2,2,0,1,26,0,4,8,15,0,4,96,1,0,355257,9000,39057,"no",2,3,2,3,2,2276,82,3,6,6,67.7,0,10,86
11000,36,9.76,353.71,2,"MORTGAGE",35000,"Not Verified","debt_consolidation",19.07,2,715,0,21,0,12,0,4969,28,729,725,0,21,0,0,0,21,13963,0,0,84,116,9,9,2,18,21,10,21,1,2,2,24,1,1,92.9,0,0,213169,21000,25034,"no",0,1,0,1,3,2986,42,1,0,3,18.6,0,10,73
5000,36,11.99,166.05,1,"MORTGAGE",98000,"Source Verified","other",19.96,0,680,1,66,0,14,0,25827,26,654,650,0,0,0,0,0,3,15025,0,0,133,217,8,3,4,8,0,3,0,0,7,10,11,0,5,96.2,0,0,235769,24000,43994,"no",1,3,1,4,4,7371,80,0,0,2,89.8,0,1,74
15000,60,18.99,389.03,4,"MORTGAGE",53000,"Source Verified","other",11.07,1,660,0,6,74,7,1,934,97,594,590,0,0,0,0,515,5,23646,0,0,163,112,24,3,2,51,6,6,6,0,0,89,6,0,4,98.9,1,0,175319,1000,28619,"yes",2,2,3,12,1,0,72,1,8,2,0,0,10,83
30000,36,18.2,1087.59,4,"OWN",123600,"Source Verified","debt_consolidation",26.81,0,685,0,0,0,24,0,23175,26,699,695,0,0,0,0,0,2,9627,0,0,64,134,4,2,2,12,0,2,0,0,4,10,14,0,5,100,0,0,288419,24800,140219,"no",3,10,2,4,8,8607,70,4,1,6,74.8,0,1,78
15000,36,9.76,482.32,2,"MORTGAGE",67000,"Source Verified","debt_consolidation",7.99,0,675,0,39,0,11,0,13751,16,664,660,0,39,0,0,0,100,18388,0,0,148,232,4,4,2,4,0,6,0,1,7,2,12,0,4,87.5,0,0,215100,20500,0,"no",3,0,0,0,6,4051,53,3,0,4,49.8,0,5,69
20000,36,7.91,625.9,0,"OWN",120000,"Not Verified","major_purchase",4.99,3,705,1,15,0,19,0,1801,31,729,725,0,15,0,0,0,41,796,0,0,41,339,0,0,2,0,22,0,22,1,1,1,27,1,3,83.9,0,0,93896,65100,22296,"no",3,1,0,0,6,1135,14,0,0,1,1.7,0,5,49
19000,36,10.64,618.81,2,"RENT",90000,"Not Verified","other",4.39,0,735,1,0,0,15,0,10639,17,729,725,0,0,0,0,0,14,709,0,0,27,78,2,2,0,2,0,0,0,0,10,2,15,0,5,100,0,0,54300,41500,0,"no",2,0,0,1,6,6335,20,1,1,1,25.6,0,3,54
8000,36,11.22,262.75,2,"RENT",44000,"Verified","debt_consolidation",19.72,0,670,0,0,76,12,1,9198,22,654,650,0,0,0,0,96,5,1232,0,0,114,218,8,5,0,8,0,9,0,0,3,6,16,0,4,100,1,0,27919,7300,12719,"no",1,2,1,2,5,2124,49,0,0,3,58.5,0,10,34
13850,36,18.49,504.13,4,"RENT",33000,"Verified","debt_consolidation",35.53,0,690,0,0,0,5,0,9416,7,514,510,0,0,0,0,0,3,6517,0,0,47,43,11,3,0,18,0,10,0,0,2,3,4,0,3,100,0,0,47469,15000,30569,"yes",1,2,2,2,3,5809,69,3,0,4,61.9,0,6,76
9100,36,9.17,290.1,2,"MORTGAGE",70000,"Not Verified","credit_card",25.6,0,725,0,0,0,8,0,37505,23,724,720,0,0,0,0,0,23,53347,0,0,98,236,38,23,3,38,0,15,0,0,3,4,16,0,0,100,0,0,456097,39400,29897,"no",0,2,0,1,0,19563,77,1,2,0,95,0,5,55
28500,60,18.99,739.15,4,"MORTGAGE",70000,"Source Verified","debt_consolidation",29.37,0,690,0,0,0,16,0,21710,29,754,750,1,0,0,0,91,9,3220,0,0,171,79,18,9,0,33,0,9,0,0,3,20,9,0,2,100,0,0,77351,13200,49151,"no",0,10,2,2,4,6712,67,0,1,1,81.8,0,0,61
16800,36,9.17,535.57,2,"MORTGAGE",80000,"Verified","debt_consolidation",29.64,0,715,0,45,0,9,0,26962,17,714,710,0,0,0,0,0,0,49945,0,0,99,321,69,6,4,69,45,7,45,0,2,4,7,0,3,94.1,0,0,492997,31800,66016,"yes",0,2,0,1,0,6088,67,0,0,1,44.2,0,5,63
9600,36,13.44,325.51,1,"RENT",25000,"Verified","credit_card",17.95,0,685,0,0,0,12,0,9131,15,709,705,0,0,0,0,0,14,1354,0,0,22,39,14,14,0,15,0,14,0,0,3,4,11,0,0,100,0,0,25646,10800,7246,"no",0,4,0,4,5,2765,63,1,0,0,63.3,0,1,98
20000,60,16.99,496.95,3,"MORTGAGE",82000,"Source Verified","debt_consolidation",20.37,0,700,0,44,0,14,0,33562,46,674,670,0,0,0,0,0,9,7756,0,0,141,193,1,1,0,20,44,1,44,0,2,23,22,0,3,95.6,0,0,136904,32600,67404,"no",1,2,2,2,4,5024,71,1,5,3,31.8,0,0,91
24550,36,13.44,832.4,1,"MORTGAGE",78500,"Source Verified","debt_consolidation",27.73,0,765,0,0,88,14,1,60177,33,704,700,0,0,0,0,0,4,29761,0,0,159,302,5,4,4,5,0,9,0,0,2,11,18,0,3,100,1,0,485923,19500,76493,"no",2,3,2,3,7,300,46,1,1,1,1.6,0,8,82
3500,36,9.17,111.58,2,"RENT",9600,"Verified","car",1.13,0,790,0,0,0,3,0,9,6,539,535,0,0,0,0,0,24,3,0,0,24,97,18,18,0,22,0,18,0,0,1,1,5,0,0,100,0,0,7800,5600,0,"no",0,0,0,1,2,9,0,0,0,0,0.2,0,3,79
21000,36,11.99,697.41,1,"MORTGAGE",52000,"Source Verified","debt_consolidation",15.79,0,685,1,0,90,12,1,8184,37,699,695,0,0,0,0,0,17,17834,0,0,137,134,5,5,5,16,0,5,0,0,2,9,23,0,1,100,1,0,235800,5500,15000,"no",1,1,0,2,3,2971,54,0,9,1,59.7,0,6,73
20175,36,9.76,648.72,2,"RENT",70000,"Source Verified","credit_card",8.71,0,685,0,0,0,9,0,20024,18,799,795,0,0,0,0,0,15,2748,0,0,94,124,13,13,0,13,0,15,0,0,3,5,13,0,0,100,0,0,33730,10300,4730,"no",0,2,0,4,4,1969,73,1,3,0,30.8,0,1,100
35000,36,16.99,1247.68,3,"MORTGAGE",83200,"Verified","debt_consolidation",17.84,0,665,1,59,0,15,0,22981,28,569,565,0,76,0,0,350,41,15822,0,0,136,200,1,1,4,19,75,1,75,0,5,6,18,0,2,89.3,0,0,285002,20600,25714,"yes",1,1,0,0,5,6057,50,0,1,1,82,0,10,50
22425,36,13.99,766.33,1,"RENT",51000,"Source Verified","debt_consolidation",22.61,0,725,1,74,0,11,0,4228,33,524,520,0,77,0,0,0,12,5338,0,0,136,136,7,7,0,7,74,5,74,1,4,16,17,0,2,87.9,0,0,81497,12600,61297,"yes",0,3,1,2,6,1157,72,1,0,2,17.4,0,3,89
3500,36,10.64,113.99,2,"RENT",11140,"Verified","debt_consolidation",15.52,0,665,3,0,70,11,1,2847,19,704,700,0,0,0,0,0,139,407,0,0,139,164,6,6,0,24,0,0,0,0,2,1,17,0,1,100,1,0,12600,5400,0,"no",1,0,0,0,3,924,23,0,0,3,28.9,0,7,74
6000,36,11.99,199.26,1,"RENT",50000,"Verified","debt_consolidation",35.36,0,690,0,33,0,6,0,7434,12,684,680,0,0,0,0,0,23,8436,0,0,106,104,84,23,0,92,47,23,33,0,1,6,6,0,0,80,0,0,79312,5000,68512,"no",0,3,0,2,0,4837,55,1,0,0,96.7,0,6,48
8000,36,12.88,269.09,1,"RENT",60000,"Source Verified","debt_consolidation",5.46,1,665,0,19,0,7,0,6831,20,599,595,0,0,0,0,0,89,1139,0,0,93,373,53,53,2,94,49,6,19,0,3,2,16,0,0,65,0,0,8400,6800,0,"yes",0,0,0,0,0,2280,81,1,0,2,83.9,0,6,64
7000,36,9.17,223.16,2,"RENT",100143,"Not Verified","medical",24.05,0,695,0,42,0,12,0,12505,21,549,545,0,0,0,0,0,5,20696,0,0,184,122,7,5,0,16,0,5,47,0,4,10,11,0,2,90.5,0,0,259582,20700,224782,"yes",1,4,1,1,6,4360,46,1,0,2,39.1,0,6,55
10800,36,7.89,337.89,0,"RENT",52000,"Source Verified","credit_card",10.92,0,690,0,0,0,11,0,5082,14,714,710,0,0,0,0,108,16,710,0,0,90,49,13,13,0,32,0,0,0,0,3,4,10,0,0,100,0,0,29675,6000,6775,"no",0,2,0,1,3,2144,26,1,0,4,56.4,0,0,40
7800,36,7.89,244.03,0,"MORTGAGE",75000,"Not Verified","debt_consolidation",5.74,0,665,1,0,81,12,2,9573,22,754,750,0,0,0,0,131,10,36325,0,0,164,272,1,1,1,49,0,1,0,0,2,5,16,0,3,100,2,0,418500,21100,0,"no",2,0,1,3,1,5593,34,1,1,7,43.4,0,10,82
25000,60,13.67,577.44,1,"RENT",59000,"Verified","debt_consolidation",31.59,0,800,0,0,0,12,0,411,40,809,805,0,0,0,0,0,4,9451,0,0,177,197,2,2,8,2,0,17,0,0,1,10,22,0,3,100,0,0,148832,15600,78717,"no",2,4,2,4,1,48,51,0,6,0,0.3,0,10,79
21575,60,17.57,542.83,3,"RENT",85000,"Verified","credit_card",31.44,0,670,2,59,0,7,0,14047,20,634,630,0,59,0,0,0,8,11430,0,0,118,160,22,8,1,22,0,4,59,3,2,13,6,0,1,84.2,0,0,116260,15200,98560,"yes",0,4,1,3,1,7788,69,4,5,6,92.4,0,10,67
7000,36,10.64,227.98,2,"RENT",70000,"Source Verified","credit_card",22.53,0,660,0,0,0,16,0,26184,22,719,715,0,0,0,0,50,27,2212,0,0,112,183,4,4,0,4,0,13,0,0,11,3,19,0,2,100,0,0,65375,46100,17875,"no",1,2,0,0,3,4977,54,2,2,0,54.7,0,10,52
27000,36,14.85,933.99,1,"MORTGAGE",127000,"Source Verified","small_business",18.85,0,665,1,0,0,19,0,47729,40,589,585,0,0,0,0,0,22,19792,0,0,122,94,5,5,2,33,0,6,0,0,4,19,19,0,4,100,0,0,387340,38500,56040,"no",4,7,0,1,5,15082,73,0,4,4,99.8,0,6,27
2500,36,8.49,78.91,2,"MORTGAGE",38000,"Not Verified","debt_consolidation",28.11,0,705,0,27,0,10,0,3093,20,709,705,0,0,0,0,544,33,1387,0,0,116,130,13,13,1,15,0,5,0,0,3,3,16,0,0,88.9,0,0,42442,2400,32442,"no",0,1,0,0,5,1424,33,2,0,8,75.3,0,8,33
8000,36,9.17,255.04,2,"MORTGAGE",51000,"Source Verified","debt_consolidation",16.5,0,670,0,38,0,9,0,9205,25,499,0,0,38,0,0,0,17,18139,0,0,159,151,32,6,2,32,0,10,0,1,4,3,18,0,1,96,0,0,154648,9300,25979,"yes",1,1,0,1,0,5498,78,4,0,0,92.5,0,0,84
24000,60,17.57,603.85,3,"RENT",49500,"Not Verified","debt_consolidation",3.81,0,675,0,34,0,3,0,5739,12,759,755,0,0,0,0,0,96,2870,0,0,123,203,90,90,0,90,34,13,34,0,1,5,7,0,0,91.7,0,0,10500,5500,0,"no",0,0,0,0,0,5303,55,0,0,0,96.4,0,10,73
9000,36,5.32,271.04,0,"MORTGAGE",77000,"Not Verified","debt_consolidation",8.17,0,725,0,0,0,15,0,13544,26,689,685,0,0,0,0,0,88,30833,0,0,88,183,4,4,3,21,0,7,0,0,3,2,21,0,5,100,0,0,430750,17700,0,"no",2,0,0,0,6,5594,33,0,0,2,46.4,0,10,70
7200,36,9.17,229.53,2,"OWN",85000,"Source Verified","debt_consolidation",14.57,0,755,0,0,0,8,0,9326,16,694,690,0,0,0,0,0,2,6982,0,0,103,319,9,2,0,9,0,2,0,0,3,5,11,0,2,100,0,0,83145,24500,58045,"no",1,2,1,1,2,8525,38,2,0,4,38.1,0,3,38
4000,36,9.76,128.62,2,"MORTGAGE",75000,"Not Verified","debt_consolidation",14.51,0,725,2,0,0,14,0,13305,26,724,720,0,0,0,0,0,1,5951,0,0,133,131,17,1,2,17,0,1,0,0,3,9,15,0,2,100,0,0,106064,21000,27264,"no",2,3,2,3,2,6018,66,1,0,2,61.6,0,0,94
8500,36,8.38,267.86,2,"MORTGAGE",108000,"Not Verified","credit_card",11.68,0,670,1,0,66,7,1,8443,27,744,740,0,63,0,0,0,9,39104,0,0,206,155,4,4,5,54,0,4,0,2,1,9,14,0,3,74,1,0,291203,8500,45045,"no",2,2,1,1,3,8443,69,0,0,3,99,0,1,72
25000,60,11.99,555.99,1,"RENT",130000,"Source Verified","other",6.28,0,690,0,0,58,10,1,3697,31,744,740,0,0,0,0,0,66,672,0,0,124,315,3,3,1,24,0,19,0,0,2,4,24,0,3,100,1,0,57623,13600,31023,"no",3,1,0,0,5,3547,12,0,1,0,26.4,0,10,10
20000,60,13.99,465.27,1,"MORTGAGE",130000,"Source Verified","debt_consolidation",14.86,0,710,0,0,0,15,0,10659,28,724,720,0,0,0,0,0,17,24024,0,0,161,235,7,7,3,52,0,7,0,0,5,13,12,0,2,100,0,0,380261,13300,89811,"no",0,5,0,2,1,3714,62,2,0,2,68.2,0,10,64
7200,36,6.89,221.96,0,"OWN",72000,"Not Verified","credit_card",14.07,0,740,0,0,0,6,0,5589,13,834,830,0,0,0,0,0,22,48959,0,0,75,139,4,4,1,4,0,1,0,0,2,6,6,0,1,100,0,0,342834,7500,24840,"no",1,2,0,2,1,2667,44,1,0,1,70.5,0,2,37
25000,36,16.99,891.2,3,"MORTGAGE",90000,"Source Verified","credit_card",14.31,0,660,0,28,0,13,0,23638,20,749,745,0,0,0,0,0,6,13589,0,0,173,73,12,6,2,17,0,6,0,0,5,5,13,0,2,95,0,0,181821,29400,22486,"no",1,1,1,1,4,5071,77,1,0,4,66.6,0,3,98
