"loan_amnt","term","int_rate","installment","grade","home_ownershipMORTGAGE","home_ownershipOWN","home_ownershipRENT","annual_inc","verification_statusNot.Verified","verification_statusSource.Verified","verification_statusVerified","loan_status","purposecar","purposecredit_card","purposedebt_consolidation","purposehome_improvement","purposehouse","purposemajor_purchase","purposemedical","purposemoving","purposeother","purposerenewable_energy","purposesmall_business","purposevacation","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
2250,36,16.99,80.21,3,0,0,1,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35.07,0,680,0,0,0,11,0,2280,18,729,725,0,0,0,0,867,2,10353,0,0,131,105,46,2,0,88,0,6,0,0,3,12,6,0,3,100,0,0,125846,2300,114446,2,6,3,3,0,948,75,0,0,2,91.7,0,3,96
7000,36,9.76,225.09,0,1,0,0,65000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.58,0,710,0,0,0,10,0,8570,13,759,755,0,0,0,0,0,5,22919,0,0,46,51,18,5,1,18,0,18,0,0,2,6,6,0,2,100,0,0,232521,8400,31798,1,4,2,4,1,7540,66,0,6,0,94.3,0,0,69
6000,36,17.27,214.73,3,0,0,1,55000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.23,1,670,3,17,0,10,0,7238,15,679,675,0,0,0,0,0,5,1408,0,0,17,57,3,3,0,3,26,0,17,0,5,2,13,0,4,86.7,0,0,29900,21500,7000,2,1,1,2,5,3347,47,1,0,5,33.7,0,4,98
6000,36,9.76,192.93,0,0,0,1,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.28,0,685,0,72,32,15,1,2272,24,704,700,0,72,0,0,0,8,16412,0,0,125,142,6,3,2,8,72,14,72,1,2,4,18,0,5,95.7,1,0,224727,6600,7131,2,2,1,2,7,1675,39,2,3,1,25.5,0,8,69
9000,36,7.91,281.66,2,1,0,0,90000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.28,2,715,0,3,0,11,0,3218,40,714,710,0,0,0,0,60,10,1071,0,0,149,161,9,9,3,10,3,3,3,0,3,6,30,0,5,94.9,0,0,49000,17600,20000,0,1,2,2,7,1367,24,3,0,8,18.3,0,10,43
4000,36,13.67,136.08,1,1,0,0,82000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,31.25,0,685,2,0,0,15,0,49884,26,729,725,0,0,0,0,0,17,16756,0,0,111,163,2,2,3,5,0,2,0,0,6,7,16,0,3,100,0,0,268985,30800,27613,2,2,0,1,7,16807,75,0,1,3,99.9,0,10,33
10000,36,10.78,326.35,0,1,0,0,72000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.02,0,715,0,0,0,5,0,10020,6,669,665,0,0,1,0,0,5,6714,0,0,29,151,1,1,0,1,0,7,0,0,4,2,4,0,3,100,0,0,54684,29500,25184,2,1,1,1,3,6118,61,0,0,1,34,0,5,94
15000,36,15.77,525.66,3,0,0,1,48000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.9,0,670,3,68,56,12,1,915,28,674,670,0,68,1,0,0,4,3584,0,0,121,123,2,2,0,2,68,0,68,2,1,10,18,0,4,92,1,0,61191,5600,43391,2,2,2,3,6,645,23,2,2,8,11.5,0,3,86
25000,36,11.99,830.24,1,1,0,0,102000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.45,0,670,1,33,0,22,0,19818,41,809,805,0,71,0,0,640,37,9149,0,0,188,178,2,2,3,6,35,2,33,2,6,8,30,0,5,85.4,0,0,224974,20000,50509,3,3,0,0,8,4534,56,0,0,1,74.2,0,5,58
28000,60,18.99,726.19,4,1,0,0,85000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.88,0,685,1,37,0,12,0,24920,25,679,675,0,0,0,0,0,20,18300,0,0,117,114,8,8,3,8,0,6,0,0,4,5,16,0,1,96,0,0,247556,16300,17611,0,1,0,1,2,5617,75,1,2,1,78.3,0,8,75
18000,36,5.32,542.07,1,1,0,0,150000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22.88,0,735,0,0,0,23,0,18933,39,644,640,0,0,1,0,0,14,18318,0,0,174,357,1,1,2,10,0,9,0,0,7,8,29,0,6,100,0,0,523746,56200,165346,1,4,0,3,8,4559,41,6,1,7,29.7,0,10,69
12250,36,12.88,412.05,2,1,0,0,57680,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29.28,0,720,0,0,0,9,0,17942,18,699,695,0,0,1,0,0,24,29691,0,0,108,141,44,24,3,44,0,0,0,0,4,5,10,0,0,100,0,0,308593,26600,47424,0,2,0,1,0,11030,63,0,2,0,67.5,0,1,61
7025,36,14.85,243.01,1,0,1,0,23427,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,20.65,1,670,0,21,0,5,0,4393,10,589,585,0,0,0,0,247,13,1763,0,0,125,273,33,13,0,46,35,11,35,0,2,4,6,0,0,80,0,0,13800,4900,6000,0,1,0,2,0,2239,64,0,0,1,72,0,10,74
24000,36,13.67,816.43,1,1,0,0,110000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.6,0,665,0,0,0,16,0,25680,19,539,535,0,0,0,0,0,0,19126,0,0,0,85,2,2,3,2,0,9,0,0,9,0,16,0,3,100,0,0,304293,18300,0,1,0,0,0,8,8243,90,0,0,2,86.3,0,10,73
18200,36,9.76,585.22,0,1,0,0,70000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.1,0,705,0,0,92,19,1,20817,40,544,540,0,0,0,0,0,13,2887,0,0,188,77,3,3,7,8,0,8,0,0,8,6,16,0,5,100,1,0,90853,33600,43878,1,3,0,1,8,4443,51,1,1,3,55.8,0,8,57
18900,60,16.99,469.62,3,0,0,1,86000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29.47,2,670,4,11,0,20,0,4094,68,654,650,1,0,0,0,147,3,4266,0,0,128,253,1,1,0,1,20,1,11,0,3,36,32,0,7,94,0,0,119098,19600,95598,6,7,2,8,7,1907,68,6,9,8,16.4,0,6,81
15000,60,11.99,333.6,1,0,0,1,51000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.78,0,660,0,0,51,19,1,6581,42,604,600,0,0,0,0,0,28,1030,0,0,151,213,12,12,5,12,0,9,0,0,1,3,33,0,2,100,1,0,37500,8000,10000,0,1,0,0,9,3763,33,0,4,1,47,0,9,58
4000,36,7.89,125.15,1,1,0,0,80000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38.01,1,745,1,19,73,10,1,6200,24,764,760,0,0,1,0,0,15,14364,0,0,207,281,6,6,0,6,0,5,0,0,3,9,15,0,1,95.8,0,1,218255,25800,187155,1,4,0,1,1,2000,40,3,0,6,17.4,0,3,52
9000,36,7.26,278.97,2,1,0,0,40000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17.55,0,760,0,52,0,12,0,10559,40,704,700,0,0,0,0,0,33,12885,0,0,140,128,7,7,7,20,0,7,52,0,3,14,19,0,2,97.5,0,0,200455,30500,15355,0,1,0,0,3,3698,27,0,0,1,18.7,0,3,48
3000,36,13.99,102.52,1,0,0,1,70000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9.48,0,705,0,0,0,7,0,5449,16,749,745,0,0,0,0,0,4,3600,0,0,170,130,24,4,0,24,0,23,0,0,1,3,13,0,1,100,0,0,31092,500,20392,1,1,1,2,2,399,81,1,0,0,79.8,0,10,97
24000,36,6.24,732.74,2,0,0,1,107444,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.54,0,705,0,0,0,13,0,21025,23,789,785,0,0,0,0,0,13,2696,0,0,37,60,32,13,0,32,0,13,0,0,6,6,17,0,0,100,0,0,75100,52600,20000,0,1,0,4,0,11384,47,1,4,0,39.9,0,10,70
15850,36,11.99,526.38,2,0,0,1,50000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21.08,0,730,0,0,0,5,0,14274,12,779,775,0,0,1,0,0,6,5914,0,0,115,131,5,5,0,131,0,0,0,0,1,7,5,0,2,100,0,0,39966,14700,20266,2,2,1,1,1,12050,74,0,0,0,82,0,10,76
12000,36,12.59,401.97,2,0,0,1,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.88,0,680,1,0,0,4,0,19856,4,689,685,0,0,1,0,0,0,4964,0,0,0,190,2,2,0,4,0,2,0,0,3,0,4,0,2,100,0,0,51500,48700,0,2,0,0,0,2,14349,65,0,0,1,96.6,0,0,82
12000,60,16.55,295.34,3,0,0,1,40000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.16,0,740,4,34,71,13,1,1605,29,594,590,0,0,1,0,0,10,11979,0,0,136,135,4,4,0,9,47,4,34,0,2,21,8,0,4,77.3,0,0,191173,18300,168873,1,8,2,2,2,983,70,2,3,7,6.1,0,2,89
22050,60,17.86,558.25,3,1,0,0,85000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.43,0,670,1,0,67,9,1,4913,17,614,610,0,0,1,0,0,0,29598,0,0,129,151,2,2,2,5,0,2,0,0,3,3,12,0,6,100,1,0,283443,8000,23018,1,2,1,2,3,8091,79,0,0,1,59.9,0,5,68
6000,36,8.38,189.08,0,1,0,0,85000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.97,1,705,0,14,0,9,0,8365,28,609,605,0,0,1,0,0,24,15760,0,0,175,286,17,17,3,17,39,6,39,0,3,16,9,0,0,75,0,0,215662,9800,81594,0,4,0,1,2,4664,57,0,0,2,85.4,0,8,51
25000,36,9.17,796.98,0,1,0,0,110000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.62,0,695,2,77,0,11,0,16748,29,499,0,0,77,1,0,0,17,7415,0,0,135,156,16,16,0,16,77,0,77,1,6,18,11,0,0,96.6,0,0,102850,27000,75850,0,2,0,3,5,4391,80,1,1,4,62,0,1,93
5000,36,8.38,157.56,0,1,0,0,35000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.45,1,670,0,21,0,5,0,5618,19,689,685,0,21,0,0,0,0,1124,0,0,0,156,18,18,4,18,31,9,31,3,2,0,15,1,0,78.9,0,0,10400,5300,0,0,0,0,0,3,1554,54,0,0,1,45.3,0,8,54
15000,36,7.26,464.95,1,0,0,1,62000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17.58,0,705,0,47,0,6,0,4472,11,794,790,0,0,1,0,0,13,2959,0,0,87,170,97,13,0,103,0,8,0,0,1,3,8,0,0,81.8,0,0,38400,10500,25600,0,2,0,1,0,4426,46,0,1,2,42.2,0,3,52
11700,36,14.85,404.73,1,1,0,0,38000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,33.99,0,680,2,0,0,13,0,16846,16,679,675,0,0,0,0,578,5,11786,0,0,183,95,6,5,1,6,0,4,0,0,6,4,11,0,3,100,0,0,167775,25600,29125,2,3,1,1,4,5884,76,2,0,5,65.8,0,3,90
10000,36,9.76,321.55,0,1,0,0,36000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23.07,0,675,1,0,0,11,0,13062,37,704,700,0,0,0,0,1335,9,2089,0,0,124,123,2,2,0,2,0,4,0,0,5,23,14,0,4,100,0,0,52500,32400,12000,2,1,1,1,3,7880,44,0,0,1,35.5,0,3,83
5600,36,11.99,185.98,2,1,0,0,109000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21.69,0,705,1,58,0,23,0,27002,38,719,715,0,0,1,0,0,12,4034,0,0,141,167,1,1,1,1,0,1,58,1,9,9,27,0,5,92.1,0,0,175536,54000,64747,2,2,1,2,3,8206,48,1,2,4,43.9,0,10,46
8000,36,9.17,255.04,0,1,0,0,55000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24.38,0,750,0,0,0,24,0,20518,42,724,720,0,0,0,0,0,8,1702,0,0,145,268,2,2,3,2,0,4,0,0,6,4,34,0,2,100,0,0,105485,36300,18285,1,1,1,1,5,2661,36,0,5,3,15.2,0,10,93
9000,36,13.18,304.03,1,0,0,1,41000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32.03,1,665,0,17,0,9,0,9972,10,714,710,0,0,0,0,0,4,6933,0,0,52,25,18,4,0,18,17,4,17,0,1,6,4,0,2,90,0,0,70006,11500,54706,1,5,2,3,3,6402,79,3,0,4,55.7,0,2,92
7200,36,13.67,244.93,1,0,0,1,37500,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,37.18,0,670,1,0,82,11,1,12932,21,619,615,0,0,0,0,0,11,5705,0,0,350,53,37,11,0,37,0,2,0,0,4,14,7,0,1,100,1,0,61528,13300,47328,0,4,1,1,0,4084,83,4,1,2,90.6,0,3,81
16000,36,5.32,481.84,2,1,0,0,135000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.78,0,700,0,43,0,19,0,53815,37,739,735,0,43,0,0,0,0,21957,0,0,119,181,11,11,2,25,53,11,43,3,7,3,32,0,2,91.9,0,0,515461,126700,0,0,2,0,0,1,7729,58,1,1,0,40,0,5,77
8500,36,12.59,284.73,1,0,0,1,41000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29.59,0,665,3,0,63,32,1,10454,70,529,525,0,0,0,0,0,6,8812,0,0,125,139,0,0,0,5,0,0,0,0,6,39,31,0,8,100,1,0,274476,8500,250876,5,8,3,5,9,2758,83,0,4,3,78.4,0,0,93
8000,36,11.22,262.75,0,0,0,1,55000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.47,1,660,1,16,0,14,0,8359,27,554,550,0,16,0,0,0,64,597,0,0,97,121,1,1,2,6,69,2,69,1,6,3,22,1,7,88.9,0,0,19400,12500,0,2,0,0,0,12,1675,43,0,2,3,49.6,0,8,85
7325,36,17.86,264.31,3,0,0,1,36000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,16.23,0,665,0,33,0,4,0,10071,15,659,655,0,0,1,0,0,14,4130,0,0,203,147,7,7,2,7,0,0,0,0,2,9,4,0,1,93.3,0,0,18997,10000,7797,0,1,0,1,1,7549,87,0,1,0,100.7,0,3,83
6000,36,9.8,193.05,0,1,0,0,85140,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14.42,0,710,0,0,0,11,0,11210,12,764,760,0,0,1,0,0,5,35834,0,0,19,45,5,5,1,5,0,5,0,0,2,3,7,0,3,100,0,0,425306,15800,33762,2,2,1,3,3,7306,62,0,1,2,65.9,0,4,74
24000,60,14.48,564.43,1,0,1,0,63000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22.67,0,730,1,0,71,16,1,4130,26,669,665,0,0,0,0,0,5,3158,0,0,165,56,1,1,3,21,0,1,0,0,3,12,11,0,6,100,1,0,98962,15800,69162,3,6,3,4,5,1940,51,1,0,7,24.2,0,0,67
21675,60,11.48,476.48,0,0,0,1,80000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33.53,0,745,0,0,0,14,0,21964,29,699,695,0,0,1,0,0,7,5767,0,0,142,236,28,7,3,71,0,9,0,0,5,12,14,0,2,100,0,0,128934,52800,75134,0,5,2,2,0,10730,63,0,3,1,40.3,0,3,78
16000,60,8.38,327.34,0,1,0,0,90000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.61,0,715,0,0,0,6,0,8302,42,824,820,0,0,0,0,0,9,97202,0,0,193,158,16,1,1,16,0,1,0,0,2,34,7,0,2,100,0,0,588036,9800,238729,1,2,1,2,2,6851,85,7,0,3,84.7,0,1,93
9900,36,5.32,298.14,2,1,0,0,102000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.29,0,710,0,0,0,17,0,19515,25,789,785,0,0,0,0,0,23,12928,0,0,98,106,8,8,1,52,0,0,0,0,3,15,9,0,1,100,0,0,293153,19400,54953,0,8,0,1,1,6106,46,0,5,0,57.5,0,5,48
28000,36,5.32,843.22,2,0,1,0,140000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.52,0,765,0,44,0,14,0,38235,28,784,780,0,0,0,0,0,98,12412,0,0,151,209,4,4,1,4,0,5,44,0,7,5,22,0,3,96.4,0,0,340555,180200,0,3,0,0,0,6,12645,21,0,0,1,21.5,0,3,73
16000,36,11.99,531.36,1,0,0,1,70000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,30.45,1,660,1,13,0,7,0,5076,13,594,590,0,0,0,0,0,1,9746,0,0,110,107,75,1,0,103,0,1,0,0,2,9,3,0,1,92.3,0,0,85272,2700,73501,1,3,1,5,0,1700,69,2,3,3,94.6,0,3,60
12425,60,18.99,322.25,4,0,0,1,24897.72,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.62,0,720,0,42,0,15,0,11239,31,729,725,0,42,0,0,0,114,777,0,0,114,254,3,3,4,9,0,13,46,1,6,1,24,0,2,90.3,0,0,60771,51200,0,1,0,0,0,5,4434,19,0,0,0,22,0,9,82
8000,36,9.17,255.04,0,0,0,1,52000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.86,1,665,0,21,0,4,0,4715,16,694,690,0,21,0,0,219,13,1179,0,0,139,142,34,13,2,34,57,8,57,2,2,4,10,1,0,75,0,0,18000,15300,0,0,0,0,1,0,2776,26,0,3,5,30.8,0,2,66
12875,36,15.77,451.19,3,0,0,1,70000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.66,0,660,0,81,70,17,1,10734,36,664,660,0,81,0,0,0,4,2184,0,0,130,189,16,4,5,16,81,13,81,1,5,8,23,0,1,96.6,1,0,56457,7200,40457,1,4,1,1,3,1841,62,0,2,0,84.7,0,2,60
30000,60,11.48,659.48,0,1,0,0,70000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22.22,0,745,0,0,0,19,0,28042,44,759,755,0,0,0,0,131,21,10608,0,0,135,123,4,4,6,4,0,11,0,0,7,14,24,0,3,100,0,0,289389,60200,45736,1,4,0,1,2,2694,35,0,8,1,15.5,0,0,38
30000,36,10.78,979.04,0,0,0,1,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17.43,0,660,0,36,0,13,0,62843,29,729,725,0,51,0,0,817,11,7215,0,0,116,158,3,3,2,17,0,7,73,2,2,8,19,0,2,89.3,0,0,136511,46200,35211,1,2,1,2,4,9173,44,1,0,2,27.5,0,5,67
18000,60,14.48,423.33,1,0,0,1,62000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16.76,0,665,1,44,0,7,0,6780,24,564,560,0,44,0,0,50,19,6559,0,0,157,160,1,1,0,4,44,1,44,1,3,9,15,0,3,91.7,0,0,62535,6800,50835,2,2,0,1,3,3124,73,4,0,1,99.7,0,3,77
22075,36,7.26,684.24,1,1,0,0,89800,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.12,0,685,0,0,0,9,0,13785,47,679,675,0,0,1,0,0,4,27601,0,0,125,137,9,4,1,20,0,9,0,0,2,18,27,0,3,100,0,0,267550,11000,26000,1,3,2,4,6,6881,73,1,0,1,76.8,0,5,75
6000,36,12.59,200.99,1,1,0,0,35000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14.33,1,660,0,11,0,9,0,5374,14,639,635,0,38,0,0,0,3,12038,0,0,80,206,6,3,2,15,0,17,35,1,2,3,9,0,2,84.6,0,0,109462,1700,4900,2,1,1,1,4,950,81,0,0,0,100.6,0,8,101
28000,36,14.48,963.52,1,1,0,0,132600,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17.19,1,695,0,2,0,14,0,16254,36,754,750,0,0,1,0,0,3,18604,0,0,166,313,7,3,5,17,0,6,2,0,5,9,22,0,2,94.4,0,0,258650,29800,28950,1,2,1,1,3,6963,55,0,0,2,49.4,0,10,82
2100,36,13.44,71.21,1,1,0,0,121000,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.23,0,700,1,0,0,11,0,75048,21,699,695,0,0,0,0,0,51,18272,0,0,141,204,2,2,2,38,0,0,0,0,5,3,16,0,1,100,0,0,244400,71700,7900,1,1,0,0,1,24133,91,0,1,1,97.9,0,2,104
6550,36,17.86,236.34,3,1,0,0,62151,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31.01,2,670,0,9,0,10,0,29029,25,594,590,0,0,1,0,0,6,21418,0,0,161,293,10,6,2,15,9,1,9,0,3,3,20,0,2,80,0,0,202628,24300,21909,1,1,1,1,5,15885,88,1,0,3,99.5,0,7,94
5000,36,12.59,167.49,2,0,0,1,79000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13.05,0,670,0,0,0,5,0,12231,7,689,685,0,0,1,0,0,26,7006,0,0,57,20,2,2,0,6,0,13,0,0,2,3,4,0,2,100,0,0,49096,11800,33396,2,1,0,0,4,6919,71,0,0,0,82.4,0,10,68
25000,36,13.67,850.44,1,0,1,0,85000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.62,0,675,0,26,118,6,1,14256,15,689,685,0,0,0,0,180,32,2684,0,0,155,221,3,3,0,3,0,21,0,0,3,6,9,0,2,92.9,0,1,32520,19200,13320,1,1,0,0,3,9601,50,0,0,0,74.2,0,3,14
15000,36,13.18,506.72,2,0,0,1,128500,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.99,0,690,1,0,0,6,0,4941,6,704,700,0,0,1,0,0,3,3517,0,0,3,38,3,3,0,3,0,3,0,0,3,1,4,0,2,100,0,0,33399,9100,8518,2,1,1,1,2,3268,63,0,0,1,51,0,3,100
5000,36,13.67,170.09,2,0,1,0,84000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.87,0,670,2,0,0,21,0,43321,48,529,525,0,0,1,0,1014,3,19156,0,0,170,122,16,3,3,16,0,0,0,0,8,23,22,0,2,100,0,0,469726,55400,69353,2,6,2,3,3,15402,64,5,8,12,78.2,0,10,64
20000,36,9.17,637.58,0,1,0,0,125000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.76,1,720,2,6,0,12,0,24950,35,764,760,0,6,1,0,0,12,45447,1,0,126,345,1,1,4,32,0,1,0,1,4,7,24,1,3,97.1,0,0,661534,72800,32984,2,2,1,2,3,15215,31,0,0,4,34.3,0,10,46
15000,36,13.67,510.27,2,1,0,0,1e+05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22.34,1,660,0,7,56,9,2,10650,31,654,650,0,79,1,0,0,16,36659,0,0,132,269,2,2,4,2,43,13,33,3,4,6,21,0,2,67.7,0,1,398557,9200,9546,1,1,0,1,2,4661,85,1,0,0,86.6,0,10,80
5000,36,9.8,160.87,0,0,0,1,32000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,22.21,0,700,1,62,0,11,0,10824,16,689,685,0,63,0,0,0,12,3284,0,0,109,79,1,1,0,2,0,2,0,0,5,6,10,0,3,93.7,0,0,63640,26200,28340,2,1,1,3,5,3573,57,0,2,1,31.1,0,2,89
5000,36,6.99,154.37,2,0,0,1,41000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22.78,0,690,0,71,0,4,0,691,31,729,725,0,0,0,0,0,11,9610,0,0,151,152,126,11,0,134,0,3,0,0,1,25,6,0,1,96.8,0,0,46718,1100,44418,0,2,1,2,0,691,82,2,0,4,62.8,0,10,85
24000,60,15.77,580.71,3,1,0,0,80000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.97,1,700,0,23,56,25,1,16680,42,734,730,0,23,0,0,0,6,19755,0,0,156,148,22,6,5,29,0,6,0,0,3,24,13,1,2,97.5,0,1,499038,19300,140738,1,17,1,3,1,10334,95,2,0,3,83.9,0,3,101
8400,36,9.17,267.79,0,0,0,1,85000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.77,1,660,1,11,79,23,2,14877,34,559,555,0,0,0,0,1807,7,1774,0,0,148,121,5,5,0,5,11,5,11,0,8,6,28,0,2,94.1,1,1,80403,15800,48003,1,5,1,2,7,3072,51,1,0,10,56.2,0,10,54
5000,36,7.26,154.99,2,0,0,1,54500,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.34,1,685,1,21,0,10,0,1948,26,704,700,0,21,0,0,11040,5,1237,0,0,139,410,24,5,1,93,62,5,21,4,1,6,19,1,1,80.8,0,0,26397,3000,18297,1,2,1,2,1,1807,42,1,0,1,60.2,0,10,50
33750,60,15.41,810.2,3,1,0,0,67500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.71,0,760,0,44,0,23,0,44114,31,814,810,0,0,1,0,0,11,10707,0,0,254,279,2,2,1,13,44,13,44,0,5,6,24,0,3,100,0,0,294590,62400,81890,1,4,1,1,5,21545,53,0,5,0,49.2,0,10,80
4000,36,11.99,132.84,2,0,0,1,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.19,0,725,1,0,0,10,0,19869,19,644,640,0,0,1,0,0,26,7263,0,0,100,126,4,4,0,4,0,3,0,0,2,7,12,0,1,100,0,0,112844,52700,52844,1,2,0,0,2,19579,37,1,3,3,37.7,0,5,98
7000,36,7.89,219,1,0,1,0,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.88,0,680,1,0,73,8,1,6364,20,699,695,0,0,1,0,0,26,1055,0,0,33,197,9,9,1,32,0,0,0,0,2,2,17,0,2,100,1,0,28900,11200,6000,0,1,0,0,3,2314,29,0,2,2,36,0,0,35
6725,36,15.41,234.48,3,0,0,1,33000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,28.02,0,675,0,0,0,9,0,12459,12,689,685,0,0,1,0,0,7,3169,0,0,117,118,20,7,0,20,0,7,0,0,5,2,10,0,1,100,0,0,26972,14400,12072,0,1,1,1,2,4725,82,0,0,2,83.2,0,8,81
15000,36,12.88,504.55,2,1,0,0,140000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,16.98,0,680,1,0,0,21,0,23833,24,699,695,0,0,1,0,0,8,13668,0,0,159,120,0,0,1,16,0,0,0,0,3,9,11,0,2,100,0,0,324414,18500,100088,1,6,1,4,4,6411,72,1,0,2,82.6,0,10,72
24000,60,10.64,517.52,0,1,0,0,98000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24.43,0,700,0,35,0,12,0,31284,34,714,710,0,35,1,0,0,51,10373,0,0,124,155,15,15,5,15,0,3,0,1,3,15,14,0,0,97.1,0,0,218898,51800,154098,0,4,0,0,1,9616,36,2,2,4,38.5,0,2,25
